symbol,date,open,high,low,close,volume
MSFT,2018-01-02,78.86471459122305,79.0295314163328,78.28785919625679,78.69989776611328,22483800
MSFT,2018-01-03,78.80063109352733,79.21267670959426,78.71822616181606,79.06616973876953,26061400
MSFT,2018-01-04,79.2859138303391,80.2656633637008,79.26760395407034,79.76205444335938,21912000
MSFT,2018-01-05,80.265691960758,80.95242783180143,80.05508988653574,80.75098419189453,23407100
MSFT,2018-01-08,80.76011291181304,81.10806345948694,80.21072576676166,80.83336639404297,22113000
MSFT,2018-01-09,81.17214051262772,81.24539397861601,80.44877825412205,80.77841186523438,19484300
MSFT,2018-01-10,80.44879715175412,80.75096253055902,80.03675853399227,80.41217041015625,18652200
MSFT,2018-01-11,80.69601622319637,80.69601622319637,79.88109046098184,80.65023803710938,17808900
MSFT,2018-01-12,81.19047771675316,82.2068471955099,80.9890341103924,82.04203033447266,24271500
MSFT,2018-01-16,82.49983639508031,83.131635390555,80.58613651869443,80.89745330810547,36599700
MSFT,2018-01-17,81.5658692718176,82.66464331980804,81.26370396357798,82.53645324707031,25621200
MSFT,2018-01-18,82.22515732344738,83.02176626498765,82.09696721823776,82.49984741210938,24159700
MSFT,2018-01-19,82.53647715821474,82.96683266386778,82.09697020602567,82.40828704833984,36875000
MSFT,2018-01-22,82.40827612328488,83.89162760840502,82.17020581400573,83.8824691772461,23601600
MSFT,2018-01-23,84.14801788330078,84.51427832937408,83.8183841804185,84.14801788330078,23412800
MSFT,2018-01-24,84.74318624355053,85.54895359829072,83.85500697405287,84.07476043701172,33277500
MSFT,2018-01-25,84.66995343918374,85.37499917354201,84.17550278739138,84.54176330566406,26383200
MSFT,2018-01-26,85.26511229837129,86.12581634521484,84.77066172550174,86.12581634521484,29172200
MSFT,2018-01-29,87.1147339874252,87.39858257925717,85.81451574542507,85.99764251708984,31569900
MSFT,2018-01-30,85.4299197866189,85.75955346571327,84.33113852769213,84.91715240478516,38635100
MSFT,2018-01-31,85.84197886944436,87.35279909471421,85.62222535957326,86.99569702148438,48756300
MSFT,2018-02-01,86.79423681224651,87.96626462210679,85.68630405493057,86.30894470214844,47227900
MSFT,2018-02-02,85.74124451378103,86.04340991180412,83.78175912160712,84.03813934326172,47867800
MSFT,2018-02-05,82.9210595265613,85.3749958210372,80.5770034790039,80.5770034790039,51031500
MSFT,2018-02-06,79.560628231709,83.76345481461205,78.05896655997934,83.62610626220703,67998600
