symbol,date,open,high,low,close,volume
GE,2018-01-02,79.25085505335952,81.0991452900256,79.0254595812733,81.05406188964844,16185981
GE,2018-01-03,82.49661954057369,82.6769387655194,81.2794540072918,81.8204116821289,17000180
GE,2018-01-04,82.85726937902038,83.9391920540015,82.49663087955999,83.5334701538086,17225995
GE,2018-01-05,85.021121159029,85.06620456317111,83.39824061212074,83.57855987548828,16667865
GE,2018-01-08,84.16459470216265,84.29983055115665,81.59502745207777,82.4064712524414,17130657
GE,2018-01-09,82.63186240467611,84.1195069020061,81.64009940645613,83.66870880126953,13855205
GE,2018-01-10,83.80393458081241,85.92270334137154,83.75885836445084,85.33666229248047,17177522
GE,2018-01-11,86.68910393781671,87.41038832454082,85.6522643599652,85.74242401123047,20808952
GE,2018-01-12,86.19320062120495,86.32844365243925,84.29983406692594,84.57032012939453,18169606
GE,2018-01-16,82.58678573224392,83.44330570726932,80.96389822524894,82.09090423583984,42912819
GE,2018-01-17,79.56640586063652,79.79180847684196,77.80828267807131,78.21400451660156,39131904
GE,2018-01-18,78.43941898605142,78.80005748519835,75.5542894630762,75.59937286376953,35944841
GE,2018-01-19,75.05839318318915,75.41903161144043,72.21834761921406,73.3002700805664,44851332
GE,2018-01-22,71.67740358379778,73.6158536392171,71.22660541777037,72.89456939697266,28005019
GE,2018-01-23,73.48058596547997,76.77143659226788,73.345342972714,76.14031219482422,25714786
GE,2018-01-24,76.63619280513757,78.25907999511473,73.25518261041724,74.11170959472656,34850262
GE,2018-01-25,74.38218896858051,74.92314658496969,72.71422555314994,72.93962097167969,19834813
GE,2018-01-26,72.7142333984375,72.84946922882658,71.8126300972482,72.7142333984375,18965005
GE,2018-01-29,72.21835963116573,74.06664264827292,71.9929569877186,73.39044189453125,15469060
GE,2018-01-30,72.5790100075672,73.34537050889473,71.9028091430664,71.9028091430664,14242064
GE,2018-01-31,72.39868782604222,73.34536756300005,72.08312552152273,72.89456939697266,16018822
GE,2018-02-01,72.39871074194332,72.6241134846026,71.76758593313846,72.21839141845703,11022366
GE,2018-02-02,71.63230830951426,71.812627527981,70.3249832107325,70.50530242919922,17171805
GE,2018-02-05,69.78401365208875,70.46021426383756,67.21444702148438,67.21444702148438,25715850
GE,2018-02-06,66.80873926477301,69.15290354028113,66.31285780829252,68.83734130859375,26462505
GE,2018-02-07,69.01765594322433,69.96434257532512,68.74717712402344,68.74717712402344,15859821
GE,2018-02-08,68.47673647898448,68.56689613564666,65.14080047607422,65.14080047607422,28928098
GE,2018-02-09,66.22268743940865,67.75541512049112,64.14900211319015,67.34969329833984,26929053
GE,2018-02-12,67.89065347189764,68.25129187729698,66.62840469980384,66.80873107910156,15771182
GE,2018-02-13,66.44811543578831,66.67351812901875,65.5014356067825,66.13255310058594,15378459
GE,2018-02-14,66.22268593619707,67.75541358248762,65.99729051080598,67.16937255859375,17926577
GE,2018-02-15,67.30460047673229,68.25128698798493,66.58332371760365,66.94396209716797,11452419
GE,2018-02-16,66.9439852467939,68.65703249530135,66.76366599465628,67.84558868408203,13505612
GE,2018-02-20,67.25953323845448,67.48493584404446,65.90713195811163,66.44808959960938,12867294
GE,2018-02-21,66.31285354747921,66.40301315408271,65.1407643084367,65.32109069824219,20472151
GE,2018-02-22,65.50140558912894,67.93572915998386,65.32108638782087,65.9071273803711,16379390
GE,2018-02-23,66.04349058740854,66.67983087331886,65.86167907714844,65.86167907714844,11040854
GE,2018-02-26,65.40715360887073,66.7252981247224,63.40721220164536,66.58893585205078,30302034
GE,2018-02-27,66.67981446807487,68.99792874354263,65.90711212158203,65.90711212158203,19410582
GE,2018-02-28,66.36167761451135,66.45258338781409,64.04356230531054,64.13446807861328,18490403
GE,2018-03-01,64.36176218282148,64.81629123332364,63.40724032277383,63.72541427612305,19170976
GE,2018-03-02,63.58900256880364,64.72533516673795,63.49809682928767,64.17989349365234,15572368
GE,2018-03-05,64.45265656147471,66.58895357393025,64.17993194354898,65.54353332519531,18247395
GE,2018-03-06,66.36167600662779,66.67984258748223,65.9525964186809,66.54348754882812,12124707
GE,2018-03-07,65.81624390629939,66.31622933950733,64.45264990154807,65.95260620117188,17318787
GE,2018-03-08,65.90711062671924,66.54345797762673,65.49803122056286,65.99801635742188,10348638
GE,2018-03-09,66.45256709303524,67.95252283871609,65.95258184447495,67.90706634521484,13386967
GE,2018-03-12,68.27068527239933,69.67973518292534,67.99796803564954,68.63431549072266,14653629
GE,2018-03-13,66.77074863481238,66.99801668149914,65.17988677998966,65.5889663696289,24772029
GE,2018-03-14,65.72534882447874,66.31624013849171,64.72537779522688,64.86174011230469,11907699
GE,2018-03-15,65.04353729280066,66.13441387962365,64.8162692267146,65.27080535888672,9895779
GE,2018-03-16,65.17989601312358,65.54352638653135,64.45264973829472,65.04354095458984,23889514
GE,2018-03-19,64.81625651419783,64.90716227560418,63.63447437992384,63.9526481628418,13810133
GE,2018-03-20,64.08901635938015,64.1344728674219,61.90726316522199,61.9981689453125,18554546
GE,2018-03-21,62.08908663667636,63.45268067670498,61.68000697746907,63.08905029296875,13592791
GE,2018-03-22,62.498153437191114,62.67996499470562,60.54366833992076,60.68002700805664,14862500
GE,2018-03-23,60.90727408771971,61.13454208780562,59.180053929845734,59.40732192993164,17536442
GE,2018-03-26,60.13457343397507,60.18002631180159,57.86191507066683,58.58916473388672,22000434
GE,2018-03-27,58.72552428408437,62.36178351093319,58.270995498723856,61.089088439941406,32336072
GE,2018-03-28,61.45272744230948,63.40721235125866,59.49823891536421,62.17997360229492,29025877
GE,2018-03-29,61.72544099271651,62.08907128655335,60.68001746542014,61.270912170410156,15548310
GE,2018-04-02,61.13454211057054,61.543621616481175,58.90733669327272,59.634586334228516,15041824
GE,2018-04-03,59.63459701166697,59.72550278081349,58.1800938513345,59.680049896240234,12474884
GE,2018-04-04,58.27100705714814,60.45276013162554,58.134644776496074,60.36185073852539,11929712
GE,2018-04-05,60.407315083895455,61.63455044306378,59.86187674448767,61.04365921020508,11168889
GE,2018-04-06,60.543655740614,61.225452557406015,58.77097895176078,59.361873626708984,13242927
GE,2018-04-09,59.54368316464974,59.81640405308725,58.27099533326293,58.31644821166992,14258423
GE,2018-04-10,59.13459876276958,59.725489751311315,58.86188151482506,59.31641387939453,11982984
GE,2018-04-11,58.68006083715177,59.45276686908991,58.407343615052376,58.952781677246094,10479010
GE,2018-04-12,59.22550252348608,60.22547296836414,58.952785284698514,59.90730285644531,13277419
GE,2018-04-13,60.9527374214868,62.17996884047542,60.725469395899715,61.31636047363281,14850168
GE,2018-04-16,61.36181755728273,61.72544061289027,60.13457889061973,60.589111328125,12160618
GE,2018-04-17,60.81637922274396,63.04358865594164,60.72547345363305,62.67995834350586,15050609
GE,2018-04-18,63.08903274460529,63.270851503896864,61.907250607163505,62.08906936645508,8969027
GE,2018-04-19,62.134524041013535,63.9071974015707,61.95271250187826,63.58902359008789,18316838
GE,2018-04-20,67.90707315601374,68.40705845472048,65.1798786441611,66.08894348144531,39371615
GE,2018-04-23,67.04344311448574,67.17979809254516,65.40712548986023,65.99801635742188,15298437
GE,2018-04-24,66.63436739658988,67.13435256112344,66.08892574619443,66.72527313232422,15495602
GE,2018-04-25,66.90709710362684,66.95255359798108,63.22538879259282,63.86173629760742,23216120
GE,2018-04-26,64.13444829159985,65.90712117807976,63.907180310464405,65.36168670654297,13533448
GE,2018-04-27,64.63443350850369,65.81621543282363,64.49807127262437,65.36168670654297,10188469
GE,2018-04-30,65.31624181992849,65.40714758133483,63.9526481628418,63.9526481628418,10127373
GE,2018-05-01,63.99809130868853,64.04354780304278,62.86176578172209,63.86173629760742,10719493
GE,2018-05-02,64.08899883244534,65.36169387764427,63.99809307721556,64.45262908935547,10783239
GE,2018-05-03,64.49808155112692,64.49808155112692,62.95267639950457,63.31629943847656,12665163
GE,2018-05-04,63.04358462074365,64.22536677953593,62.58904856829022,64.08900451660156,8744820
GE,2018-05-07,64.04355392424814,64.45263346857246,63.63447437992384,63.9526481628418,6858410
GE,2018-05-08,64.45266039706578,65.86171114155655,64.04358068182688,64.86174011230469,12381195
GE,2018-05-09,65.22532954380311,66.72528531117919,64.99806154499107,66.45256805419922,10614202
GE,2018-05-10,67.08891045560057,67.08891045560057,65.9071284017528,66.77073669433594,7820843
GE,2018-05-11,66.99803490939794,67.13439722170804,65.99806391510867,66.3616943359375,5970052
GE,2018-05-14,66.8162149373533,67.27074386139259,66.5434975829297,66.8616714477539,8562032
GE,2018-05-15,66.8162149373533,66.90712072216115,66.22532371810551,66.8616714477539,7357154
GE,2018-05-16,66.86163264303046,68.63430527196148,66.7707196749927,68.31613159179688,11397833
GE,2018-05-17,68.72521100401006,69.27064539630153,67.81614644753512,68.31613159179688,10585136
GE,2018-05-18,68.54342711788836,68.63433288651224,67.81617373290517,68.04344177246094,7170422
GE,2018-05-21,69.81611597976358,70.67972441038823,69.08886258576841,69.36157989501953,16258282
GE,2018-05-22,69.95246889846682,70.86153380443932,69.49794006347656,69.49794006347656,13717258
GE,2018-05-23,69.0888515500382,69.1343080456486,64.13445532805574,64.45262908935547,30743980
GE,2018-05-24,65.17990451323668,66.90712911318931,64.72537553219351,66.3616943359375,21995906
GE,2018-05-25,66.40711822536548,66.67983550971827,65.49805337486467,66.4980239868164,10370235
GE,2018-05-29,65.81622265379315,65.9980341642527,63.72537581152623,64.45262908935547,15867583
GE,2018-05-30,64.27081814069723,64.72534692081922,63.72537636855975,64.40717315673828,10893914
GE,2018-05-31,64.08900604622373,64.22536831241268,63.407209187262694,63.99810028076172,11571648
GE,2018-06-01,64.08900451660156,64.31627254282829,63.40720767391307,64.08900451660156,11870536
GE,2018-06-04,64.22536148510858,64.58898450830267,62.179963889664094,62.31632614135742,17197157
GE,2018-06-05,62.31632712120734,63.31629768670552,61.4527188095466,62.725406646728516,14699910
GE,2018-06-06,62.816328202120054,63.13450205043333,61.95271967326374,61.9981689453125,12967368
GE,2018-06-07,61.952709370296006,62.72541199055847,61.86180360532347,62.63450622558594,14811336
GE,2018-06-08,62.634502622408384,63.952646992668924,62.316328845312206,63.31629943847656,10484206
GE,2018-06-11,63.589013102065024,63.77083184720428,62.95267282004604,63.54356384277344,9098022
GE,2018-06-12,63.77083184720428,64.27081711535753,63.22539008376846,63.54356384277344,8663462
GE,2018-06-13,63.72538975244711,63.90720130268077,62.861781270840915,63.134498596191406,7407462
GE,2018-06-14,63.043596270342825,63.225407830523835,61.63454582495047,61.9981689453125,12659759
GE,2018-06-15,61.952289557549356,61.99814950854139,60.98930358886719,60.98930358886719,20069141
GE,2018-06-18,60.57660658565229,60.66831920764047,60.07218351460896,60.5307502746582,14260009
GE,2018-06-19,59.88874608855494,59.934602390221315,59.15503796167771,59.38432312011719,16249456
GE,2018-06-20,58.51305605486704,60.11803783689226,58.467199745389884,59.06333541870117,20120367
GE,2018-06-21,58.74234674236027,58.788203056123116,57.82521316688629,58.5130615234375,14750782
GE,2018-06-22,58.51305914188517,59.98047207289634,58.51305914188517,59.84290313720703,14178026
GE,2018-06-25,59.75118133268321,59.84289759809515,58.42134111056095,58.46719741821289,16029380
GE,2018-06-26,61.723046047635044,63.92416431528423,61.40204811272388,63.00703048706055,44618882
GE,2018-06-27,63.55726833350586,66.21695557224247,63.28213053991009,64.01583862304688,28252972
GE,2018-06-28,63.924146611554775,64.19928449375698,62.73186785491104,63.41972351074219,13444307
GE,2018-06-29,63.41971955173337,63.740717377706034,62.227448169734885,62.41087341308594,15015178
GE,2018-07-02,61.8147372438883,62.13573506737773,60.48489328955587,61.3103141784668,13098533
GE,2018-07-03,61.21859790739247,61.86058990426303,60.989316354977376,61.3103141784668,6721507
GE,2018-07-05,61.3561716277253,61.631309512098085,59.79704599928714,61.58545684814453,11172227
GE,2018-07-06,61.310322475603854,63.74072551065221,61.08103724205125,63.51144027709961,12524399
GE,2018-07-09,63.92415236767972,64.84128602448853,63.78657976408218,63.97000503540039,13993109
GE,2018-07-10,64.19926765167156,65.02468838195377,64.1075550483308,64.97882843017578,12585475
GE,2018-07-11,64.4743943127385,65.52910001909981,64.15339660644531,64.15339660644531,9862643
GE,2018-07-12,64.42854166910456,64.84125196287953,63.87825884399999,64.15339660644531,8309863
GE,2018-07-13,64.0617090442603,64.5202794610207,63.64899858926264,63.69485855102539,10121259
GE,2018-07-16,63.6948474436954,63.96998526564209,63.28213706066763,63.74070739746094,8943299
GE,2018-07-17,63.51142579021176,63.69485101512771,62.594292365416074,62.77771759033203,12334350
GE,2018-07-18,63.00699235268191,63.32799009331226,62.82356715809734,63.0528450012207,8562449
GE,2018-07-19,62.91529083703725,63.64899174460667,62.45672046959037,62.961143493652344,15641895
GE,2018-07-20,62.915295145782906,63.19043300496422,59.52190266512234,60.16389465332031,35732423
GE,2018-07-23,59.70532557705978,60.16389230792706,59.155046230040675,59.56775665283203,18849031
GE,2018-07-24,59.24676115583278,60.209750963183865,58.92576698678791,60.16389465332031,11824171
GE,2018-07-25,60.20975079696415,60.301467066546294,59.430189881327635,60.118038177490234,11132811
GE,2018-07-26,60.072175093177655,60.85173957100785,59.888749874915405,60.30146026611328,11374588
GE,2018-07-27,60.1638859885012,60.43902745816481,59.52189409276308,59.88874816894531,8206805
GE,2018-07-30,59.797045125117,60.57660975299395,59.659476184941724,60.347328186035156,8255716
GE,2018-07-31,60.48489776835095,62.59430280720055,60.34732882671516,62.50259017944336,14959799
GE,2018-08-01,62.135724722623046,62.135724722623046,60.71416473388672,60.71416473388672,9291368
GE,2018-08-02,60.3931770324707,60.57660226335921,59.88875399741922,60.3931770324707,7631879
GE,2018-08-03,60.301471382805495,60.760034512998104,60.07218616760069,60.255611419677734,7354316
GE,2018-08-06,60.163894320880495,60.439035828649736,59.88875646321947,60.072181701660156,6779285
GE,2018-08-07,60.1638992823596,60.76003500656099,59.70533249833348,60.347328186035156,11811088
GE,2018-08-08,60.48489515386554,60.48489515386554,59.47604899192714,59.84290313720703,8429823
GE,2018-08-09,59.659460755009604,59.751173358073174,59.20089408958417,59.33846664428711,6778847
GE,2018-08-10,59.20089847427726,59.20089847427726,58.28376872560709,58.55890655517578,10110158
GE,2018-08-13,58.32961114374225,58.37546743775315,56.81634249106154,57.09148025512695,14001101
GE,2018-08-14,57.22907407904768,57.77935346201408,56.49536580168691,56.632938385009766,10349974
GE,2018-08-15,56.266077934873536,56.67878833833104,54.75280888893465,56.03679275512695,13501919
GE,2018-08-16,56.22022314779848,56.67878986957241,55.990937961857504,56.403648376464844,10847153
GE,2018-08-17,56.22022314779848,56.5870736051312,55.990937961857504,56.403648376464844,9795746
GE,2018-08-20,56.26607945496507,56.81635879107218,55.669943811691375,56.403648376464844,7878350
GE,2018-08-21,56.58707579854958,58.19205756191634,56.54121948960552,57.91691970825195,12091467
GE,2018-08-22,57.825208081297404,57.87106439102729,56.953930896213016,57.1832160949707,9065575
GE,2018-08-23,56.908071961979935,57.595920226314135,56.816359346749785,57.504207611083984,7940552
GE,2018-08-24,57.41249432191725,57.595919550224416,57.183212786533296,57.32078170776367,8068963
GE,2018-08-27,57.229066412044716,58.6047628601039,57.09149384715251,58.55890655517578,9324212
GE,2018-08-28,58.55891783720034,59.10919725246302,58.329636268386125,58.5130615234375,12325524
GE,2018-08-29,58.55890648873713,59.5218961913507,58.100339789868386,59.47603988647461,9971648
GE,2018-08-30,59.0174732545648,59.47603995395381,58.46719394531955,58.55890655517578,9320414
GE,2018-08-31,58.37547701190445,59.384322945818894,58.23790810730909,59.33846664428711,10517216
GE,2018-09-04,59.0633315327539,59.0633315327539,57.91691657103444,58.100341796875,9355782
GE,2018-09-05,57.09150508850037,57.68764082005317,56.12851884528957,57.59592819213867,11491355
GE,2018-09-06,57.32079331132597,58.6964901023308,57.32079331132597,57.36664962768555,8475812
GE,2018-09-07,56.816368264045224,57.045649838106215,56.26608883619022,56.86222457885742,9570746
GE,2018-09-10,56.67880123218313,58.23792693873503,56.63294491582356,57.36664962768555,9050656
GE,2018-09-11,57.04564853486861,57.18322112627092,56.082658645595195,56.54122543334961,8378597
GE,2018-09-12,56.40364651628868,57.916915553203054,56.08264872660094,57.82520294189453,8385211
GE,2018-09-13,58.10034263629391,58.46719674338322,56.999783965134,58.28377151489258,11408558
GE,2018-09-14,58.006008346756445,59.024470103817656,57.31160394326876,58.70041275024414,14600045
GE,2018-09-17,58.3763665423686,59.67258875252929,58.330073155212794,58.79301071166992,10573242
GE,2018-09-18,58.65411961434307,59.02447035070495,58.14488873368246,58.607826232910156,8950101
GE,2018-09-19,58.42265429594059,60.13552051023422,58.14489031489093,59.5337028503418,12958354
GE,2018-09-20,58.28376720366761,58.74670097542977,57.21901215881807,57.681949615478516,18430204
GE,2018-09-21,57.40419460267199,58.144892437681754,56.29314600770791,56.339439392089844,19910349
GE,2018-09-24,56.01538115540033,56.01538115540033,53.700697232291645,54.34880828857422,31005079
GE,2018-09-25,54.30252246467435,54.44140263501947,51.941544829209946,52.173011779785156,27896911
GE,2018-09-26,52.08040849853316,53.51551419210223,51.895234996742886,52.728519439697266,19483739
GE,2018-09-27,52.635946251605226,54.395106026593275,52.58965286422915,53.376644134521484,17151231
GE,2018-09-28,52.95999878439077,53.2840524662628,52.080417135226305,52.26559066772461,15978112
GE,2018-10-01,60.27439558587471,60.50586616475297,55.27467751182414,55.96908187866211,64290209
GE,2018-10-02,57.033851623535156,57.77455324449367,54.48769671067659,57.033851623535156,31029263
GE,2018-10-03,57.126432800919765,58.468952054146,56.84867248398268,57.7745475769043,17311880
GE,2018-10-04,57.45048432729021,58.70041299577598,57.12642697236123,58.607826232910156,15631315
GE,2018-10-05,59.62629730140384,61.57063436467543,59.53371052408599,61.01511001586914,31541445
GE,2018-10-08,62.589089353303564,63.1446099556874,61.38545401167433,63.005733489990234,36025406
GE,2018-10-09,63.46867580282922,63.79273321573631,62.07986674156863,62.72798156738281,23046331
GE,2018-10-10,61.98726185163754,63.23719406346493,61.246560462799486,61.47802734375,19185019
GE,2018-10-11,60.73734376185229,61.52433870986467,58.60783322238216,58.885597229003906,24238585
GE,2018-10-12,58.0060201979811,59.39483297360378,56.478327250265956,57.033851623535156,25708943
GE,2018-10-15,56.7097942516374,57.867136314648526,56.20056330172461,56.246856689453125,13070635
GE,2018-10-16,56.61719467312528,56.89495863966183,55.55244324194772,56.015377044677734,18046308
GE,2018-10-17,56.709782232429546,58.144884317652775,56.10796094971205,56.4320182800293,17409325
GE,2018-10-18,56.20054755281124,57.543062790527344,55.83019686986626,57.31159591674805,17010175
GE,2018-10-19,56.848678946118774,58.931896299547596,56.756092163281835,58.144901275634766,18108844
GE,2018-10-22,58.283764156417284,58.46893765544072,57.08012535807066,57.31159591674805,10483914
GE,2018-10-23,56.24685416616666,58.97818234411474,55.92279678170545,58.74671173095703,17086295
GE,2018-10-24,58.83930057320845,59.302238101926626,56.20055923894405,56.339439392089844,17394134
GE,2018-10-25,56.478318035756196,56.84866878581225,54.25622090521738,54.62657165527344,18412572
GE,2018-10-26,53.65440895740159,53.93216928587055,51.71007191852227,52.3118896484375,24541312
GE,2018-10-29,52.91368956606229,54.302501795589855,50.599006201747585,51.663761138916016,25007880
GE,2018-10-30,48.886154816185226,52.77482504955028,45.69188906041062,47.12699508666992,71983559
GE,2018-10-31,47.126992139110286,48.09915687297321,45.367828834722914,46.75664138793945,42124411
GE,2018-11-01,46.33999537446525,47.35845713521382,44.16419170874749,44.349365234375,49320916
GE,2018-11-02,44.53455178728326,44.71972535175617,41.98839685128382,43.006858825683594,54985507
